위도,경도,교차로명,노드아이디,권역코드,Y좌표,X좌표
3712.1250000000,12652.7170000000,,2330073800,,189152.7769660000,411156.1755040000
3712.2650000000,12652.7060000000,자안2육교                     ,2330073700,,189140.7283880000,411363.3870690000
3713.2930000000,12652.4900000000,,2330073600,,188824.2285970000,413304.2184850000
3713.5040000000,12652.5950000000,,2330073500,,188983.2560140000,413702.5969660000
3714.5030000000,12653.3030000000,,2330073400,,190037.9608090000,415561.1614410000
3715.5920000000,12650.7310000000,,2330073300,,186070.1459070000,417542.8464380000
3715.3710000000,12650.6550000000,,2330073200,,186116.4724960000,417152.5047130000
3714.7970000000,12650.4040000000,,2330073100,,185742.4496280000,416092.7757120000
3714.3210000000,12639.7920000000,,2330073000,,170047.1391210000,415252.4687600000
3714.3110000000,12639.6820000000,,2330072900,,169885.1399720000,415235.2416270000
3714.4580000000,12640.1340000000,,2330072800,,170553.5419560000,415504.3276600000
3714.2160000000,12640.7320000000,,2330072700,,171436.2658190000,415053.6468680000
3714.1710000000,12640.8160000000,,2330072600,,171561.0664230000,414970.4941980000
3714.1020000000,12640.9060000000,,2330072500,,171693.7475830000,414842.6295650000
3713.9780000000,12641.1720000000,,2330072400,,172086.1202780000,414611.5295580000
3713.7920000000,12641.8770000000,,2330072300,,173127.3500920000,414264.6570510000
3713.6480000000,12642.0470000000,,2330072200,,173375.3158820000,413999.8668930000
3713.4510000000,12642.3610000000,,2330072100,,173841.4480050000,413630.4357560000
3713.3280000000,12642.6040000000,,2330072000,,174200.5351060000,413402.3150810000
3713.0900000000,12642.8910000000,,2330071900,,174623.6042230000,412960.2383150000
3712.9800000000,12643.4460000000,,2330071800,,175443.5714160000,412755.7972790000
3712.9210000000,12643.7990000000,,2330071700,,175965.0905760000,412644.0991910000
3712.8980000000,12643.8700000000,(송산중앞교차로)              ,2330071600,,176077.3788730000,412599.7881320000
3712.8840000000,12644.0700000000,,2330071500,,176375.7078890000,412572.5778470000
3712.8770000000,12644.1000000000,(신현대아파트앞교차로)        ,2330071400,,176418.2354360000,412560.3319920000
3712.8440000000,12644.2580000000,,2330071300,,176643.8793370000,412501.5539710000
3649.1420000000,12709.4930000000,터미널 사거리                 ,2850000401,,214045.6828370000,368635.1167080000
3636.6160000000,12816.1130000000,,3590000601,,313405.7858540000,346208.1940120000
3638.9270000000,12826.6030000000,,3700000801,,328999.4818970000,350689.3027810000
3638.9020000000,12826.6350000000,,3700000901,,329051.5818690000,350636.5254890000
3635.2870000000,12832.7770000000,,3540000101,,338523.2214590000,344057.4975540000
3638.3340000000,12827.2260000000,,3700001001,,331693.0218340000,349487.1377530000
3639.0720000000,12827.3410000000,,3700001101,,330095.7694650000,350989.4014180000
3636.4770000000,12817.5770000000,,3700001201,,315589.2130130000,345989.0841100000
3635.1060000000,12810.5490000000,,3580001601,,305160.1110680000,343307.3642260000
3635.2470000000,12810.3850000000,,3580001701,,304911.5948980000,343565.4063040000
3635.3430000000,12810.1190000000,,3580001801,,304513.5575950000,343737.5732330000
3635.1520000000,12809.4560000000,,3580001901,,303486.1834170000,343363.7780990000
3634.6880000000,12834.6500000000,,3540000201,,341119.1136370000,343044.2291860000
3634.6700000000,12834.6680000000,,3540000301,,341148.1019720000,343015.2408510000
3633.7490000000,12843.8010000000,,3540000401,,354806.1577540000,341546.2622920000
3524.5620000000,12723.2620000000,,3100000101,,235143.3828820000,212274.4761630000
3646.0640000000,12733.7730000000,옥수삼거리                    ,2740000101,,250332.7881810000,363524.3398160000
3644.2690000000,12732.5320000000,북이삼거리                    ,2740000201,,248350.0262120000,359722.4626030000
3643.5020000000,12732.5160000000,내수사거리                    ,2740000301,,248339.6923130000,358331.2615700000
3643.0880000000,12732.4180000000,,2740000401,,248202.7681640000,357587.2209070000
3642.9370000000,12732.3160000000,주성대사거리                  ,2740000501,,248050.3431660000,357283.6626500000
3641.9920000000,12732.9610000000,,2740000601,,249028.5298620000,355501.9460290000
3642.0060000000,12732.9580000000,,2740000701,,248993.5257870000,355558.3085230000
3641.9280000000,12732.8180000000,,2740000801,,248797.7402800000,355423.0385370000
3658.9250000000,12754.9010000000,,2720000301,,281399.8165850000,387110.8065340000
3648.3040000000,12741.6240000000,,2800000101,,261837.8111640000,367299.5754030000
3647.9320000000,12743.5340000000,신촌교차로                    ,2800000201,,264684.3729500000,366631.6144930000
3647.9450000000,12746.4990000000,,2800000301,,269094.1881050000,366690.2804280000
3647.9050000000,12745.8530000000,,2800000401,,268133.6645170000,366608.2188890000
3647.7300000000,12738.3370000000,,2800000501,,256970.6046640000,366234.2335140000
3647.3720000000,12737.2820000000,,2780000101,,255458.5199120000,365540.0736100000
3647.6050000000,12736.6020000000,,2780000201,,255002.4729980000,365558.9074060000
3647.0030000000,12734.3890000000,초중사거리                    ,2780000301,,251093.7775340000,364822.4461330000
3647.2980000000,12734.1260000000,연탄사거리                    ,2780000401,,250699.5751240000,365366.0767270000
3646.7350000000,12733.0650000000,,2790000301,,249127.0582630000,364314.9031290000
3548.2240000000,12652.5930000000,성산삼거리                    ,3110000301,,188769.0556620000,255968.3115000000
3637.5800000000,12725.2280000000,,2710000101,,237537.8981410000,347322.7442510000
3618.5890000000,12733.6560000000,옥천IC                        ,2760000101,,250306.8928290000,312261.7811980000
3641.9450000000,12807.0220000000,,3590001901,,299750.9857180000,355893.7705200000
3634.7180000000,12834.7300000000,,3540000801,,341251.8496970000,343128.1427870000
3643.2880000000,12926.2670000000,,3720000101,,417718.4005150000,360558.0950910000
3716.1600000000,12816.1890000000,,2590000601,,312563.0969300000,419352.7732380000
3610.4220000000,12747.6080000000,,2770000101,,271315.2147050000,297304.5927590000
3618.4280000000,12733.8850000000,,2760000201,,250650.7407380000,311966.0693300000
3618.1770000000,12734.2130000000,,2760000301,,251144.7751940000,311505.7438600000
3637.5260000000,12725.8400000000,청주터미널앞사거리            ,2710000201,,238450.7755750000,347225.7755100000
3637.4360000000,12725.9060000000,터미널지하차도남측            ,2710000301,,238550.0549030000,347060.4209540000
3654.1600000000,12638.7880000000,,3000000101,,168315.0167650000,377970.6618620000
3654.1080000000,12638.8510000000,,3000000201,,168512.6534990000,377863.3742460000
3653.7400000000,12643.2630000000,,3000000301,,175066.1485070000,377166.6766180000
3653.7770000000,12643.5630000000,,3000000401,,175512.6171820000,377233.6510830000
3652.9850000000,12644.9300000000,,3000000501,,177538.7308830000,375762.9305060000
3653.1220000000,12645.6390000000,,3000000601,,178593.5687340000,376013.2676890000
3653.0520000000,12645.6130000000,,3000000701,,178554.5731160000,375884.7688200000
3633.3440000000,12634.8180000000,홍성휴게소                    ,2970002301,,162353.9652300000,339488.5855160000
3530.5770000000,12640.9940000000,,3180000601,,171197.8155480000,223389.8018160000
3516.5390000000,12630.1150000000,,3410000101,,154611.1805430000,197485.5646930000
3516.5630000000,12630.0950000000,,3410000201,,154580.2032770000,197530.0669840000
3547.9740000000,12652.1570000000,후신교차로                    ,3110000401,,188112.6009720000,255507.3861070000
3545.2230000000,12645.2410000000,,3190000101,,177679.6815200000,250441.2314870000
3624.7140000000,12657.0040000000,,2960000101,,195449.6864980000,323446.3937400000
3624.6690000000,12657.0710000000,,2960000201,,195550.4750730000,323362.4077940000
3624.7210000000,12657.0200000000,,2960000301,,195474.1645400000,323459.7564930000
3633.0150000000,12657.1390000000,,2860000101,,195661.2235110000,338793.4437660000
3638.5760000000,12803.8440000000,,3590002001,,295086.9964250000,349608.9068490000
3635.8750000000,12800.1120000000,,3590002101,,289581.2724510000,344553.3120430000
3631.9920000000,12804.4260000000,,3580003601,,296105.4411890000,337440.5718120000
3706.7320000000,12737.0480000000,,2300059700,,254814.0988160000,401338.1313870000
3706.6950000000,12736.5920000000,,2300059600,,254139.4318310000,401266.4991380000
3706.9090000000,12736.4760000000,,2300059500,,253962.1522710000,401657.1579590000
3709.1410000000,12738.8640000000,,2370070900,,257473.8610510000,405812.0696100000
3709.6520000000,12738.1070000000,,2370070800,,256346.5531010000,406750.0891630000
3722.6280000000,12707.9710000000,,2060046500,,211700.7238600000,430573.7193680000
3722.6590000000,12708.0150000000,,2060046400,,211764.6301410000,430630.7702760000
3723.0580000000,12707.4080000000,,2060046300,,210867.8119150000,431365.3775070000
3723.0890000000,12707.4510000000,측도7                         ,2060046200,,210932.0175770000,431424.9833600000
3751.3940000000,12705.9360000000,,2350063800,,208641.5559320000,483782.6070870000
3751.4040000000,12705.9870000000,,2350063700,,208716.5904780000,483800.7358550000
3716.2170000000,12704.9240000000,,2280092200,,207213.4562000000,418758.9539980000
3716.5070000000,12704.9320000000,,2280092100,,207214.2519020000,419250.0393570000
3716.5730000000,12704.4470000000,,2280091900,,206506.3926910000,419366.4454080000
3716.3040000000,12704.4180000000,,2280091800,,206463.6016500000,418870.2127720000
3716.4420000000,12704.1730000000,,2280091700,,206101.0124470000,419124.0936170000
3716.4520000000,12705.4480000000,,2280091600,,207983.0752620000,419144.8603230000
3716.5590000000,12704.7210000000,,2280091500,,206910.7971010000,419342.4910940000
3716.6430000000,12704.7410000000,,2280091400,,206941.1226670000,419496.3300850000
3716.6890000000,12704.2680000000,,2280091300,,206241.2457810000,419581.4690390000
3716.6720000000,12726.0130000000,,2300059400,,238383.6460070000,419634.2347790000
3716.5620000000,12725.8000000000,(향토민속박물관매표소앞교차로),2300059300,,238069.6093310000,419430.3536560000
3716.6800000000,12725.6880000000,(설봉관광안내소앞교차로)      ,2300059200,,237903.4424810000,419646.5572650000
3716.6680000000,12726.1110000000,이천육교                      ,2300059100,,238529.3198560000,419628.8916000000
3716.7730000000,12726.0390000000,엑스포삼거리                  ,2300059000,,238421.6369740000,419822.3667920000
3710.6470000000,12730.4050000000,,2300058900,,244934.3310300000,408522.5965800000
3711.3830000000,12729.7720000000,,2300058800,,243991.6477640000,409877.7886800000
3713.0620000000,12729.6950000000,초지교                        ,2300058700,,243861.1314710000,412984.2161390000
3713.2740000000,12728.9570000000,,2300058600,,242767.8680470000,413369.9284500000
3707.6430000000,12728.5850000000,,2300058500,,242268.2864890000,402951.9218460000
3713.2850000000,12728.9050000000,,2300058400,,242689.9906880000,413390.0010090000
3712.9320000000,12727.4560000000,,2300058300,,240549.5817640000,412727.3642460000
3713.2870000000,12728.6470000000,(유한실업앞교차로)            ,2300058200,,242307.9299580000,413392.0178410000
3712.8680000000,12727.0730000000,대포동삼거리                  ,2300058100,,239983.9265150000,412604.7835270000
3715.4030000000,12727.3800000000,장록교차로                    ,2300058000,,240416.3544460000,417296.0662310000
3717.7900000000,12722.1970000000,,2300057900,,232741.7153540000,421679.7137450000
3717.4470000000,12722.4650000000,,2300057800,,233133.4593800000,421045.9044550000
3717.3870000000,12723.0870000000,,2300057700,,234049.4255170000,420937.5835250000
3717.7570000000,12723.8180000000,고척삼거리                    ,2300057600,,235136.2481680000,421624.3000420000
3716.9820000000,12723.8990000000,,2300057500,,235256.7083060000,420194.3205460000
3715.2770000000,12723.4050000000,(도드람북측교차로)            ,2300057400,,234547.7878740000,417039.9307520000
3716.1050000000,12724.1010000000,,2300057300,,235596.7080310000,418627.2832480000
3714.6040000000,12725.0610000000,,2300057200,,236993.0712100000,415803.2651610000
3714.5300000000,12724.7640000000,,2300057100,,236554.4364760000,415664.8525730000
3714.5530000000,12724.7460000000,,2300057000,,236527.3030780000,415706.8959080000
3714.6870000000,12725.1670000000,,2300056900,,237149.4340260000,415958.2775650000
3714.6510000000,12725.2290000000,,2300056800,,237242.6508880000,415888.3485460000
3718.8330000000,12726.3470000000,,2300056700,,238858.3616840000,423633.8958610000
3718.9010000000,12726.4260000000,,2300056600,,238974.6536010000,423761.8726120000
3717.9940000000,12650.2250000000,한양대 내부                   ,2160048600,,185492.9192620000,422004.5465950000
3717.7490000000,12650.3800000000,한양대 내부                   ,2160048500,,185721.3159880000,421552.6809950000
3718.6040000000,12726.5690000000,,2300056500,,239188.9616090000,423212.7888650000
3658.9350000000,12701.6480000000,,2140127600,,202377.6681980000,386740.5016800000
3659.2860000000,12656.9570000000,,2140127500,,195416.5028670000,387390.0034530000
3717.6560000000,12657.2500000000,,2010034900,,195873.0877140000,421371.2766420000
3717.7090000000,12657.6750000000,,2010034800,,196497.1443400000,421466.2612910000
3727.1090000000,12710.4410000000,,2050018600,,215330.8367290000,438868.0732870000
3743.5720000000,12641.9290000000,,2290073000,,173382.4525930000,469348.7646690000
3715.6610000000,12712.7640000000,,2280091200,,218800.0835310000,417757.3987660000
3739.4810000000,12716.4520000000,,2220072700,,224130.4432310000,461773.8259140000
3739.4000000000,12716.4730000000,,2220072600,,224157.9279590000,461624.2551760000
3737.0980000000,12718.2850000000,,2220072500,,226840.8705940000,457370.7805930000
3738.2120000000,12718.6090000000,,2220072400,,227305.0718060000,459438.9488200000
3738.2330000000,12718.8720000000,,2220072300,,227697.1817620000,459476.7815290000
3738.0610000000,12719.3650000000,,2220072200,,228419.9257510000,459161.6954820000
3738.0200000000,12720.1380000000,,2220072100,,229562.3063310000,459085.0055380000
3738.0480000000,12720.4310000000,,2220072000,,229993.7903220000,459139.9696890000
3737.9530000000,12720.5000000000,,2220071900,,230093.5170510000,458967.5225800000
3737.8880000000,12720.7800000000,,2220071800,,230492.1453520000,458842.8382990000
3739.8210000000,12720.3100000000,,2220071700,,229801.3301180000,462421.8299020000
